distance_nm,wind_speed_kts,wind_direction_deg,aircraft_heading_deg,altitude_ft,headwind_kts,crosswind_kts,ground_speed_kts,fuel_kg,time_min,co2_kg
87.65,60.55,62.63,352.79,33000,20.9,56.8,439.1,506.7,12.0,1601.2
150.77,19.67,269.62,44.47,37000,-13.9,13.9,473.9,803.4,19.1,2538.8
288.65,89.06,17.02,241.26,29000,-63.8,62.1,523.8,1354.7,33.1,4280.7
401.41,123.12,111.64,193.0,33000,18.5,121.7,441.5,2306.5,54.6,7288.5
1242.8,0.99,239.29,101.3,41000,-0.7,0.7,460.7,6892.5,161.8,21780.2
224.92,90.26,29.66,184.83,39000,-81.9,37.9,541.9,1028.3,24.9,3249.5
1506.28,88.18,49.52,193.24,39000,-71.1,52.2,531.1,7052.9,170.2,22287.1
382.32,115.05,49.57,72.57,37000,105.9,44.9,354.1,2833.4,64.8,8953.4
110.3,83.51,309.26,207.13,31000,-17.6,81.6,477.6,577.7,13.9,1825.4
518.42,73.97,185.53,69.01,31000,-33.0,66.2,493.0,2616.6,63.1,8268.4
529.01,26.1,218.48,140.65,41000,5.5,25.5,454.5,2980.1,69.8,9417.2
119.21,54.76,32.19,126.99,31000,-4.6,54.6,464.6,644.5,15.4,2036.6
2085.18,106.13,289.1,224.01,39000,44.7,96.3,415.3,12968.1,301.3,40979.3
469.63,123.0,12.45,193.52,29000,-123.0,2.3,583.0,1941.3,48.3,6134.4
1249.63,50.81,203.41,24.23,37000,-50.8,0.7,510.8,6102.7,146.8,19284.6
2054.35,142.28,154.27,136.12,31000,135.2,44.3,324.8,16612.5,379.5,52495.4
88.62,28.93,193.61,273.18,33000,5.2,28.5,454.8,492.2,11.7,1555.4
276.51,113.16,45.01,238.26,33000,-110.2,25.9,570.2,1179.0,29.1,3725.5
680.6,116.07,209.98,209.37,39000,116.1,1.2,343.9,5228.2,118.7,16521.1
158.58,89.4,80.81,169.73,29000,1.7,89.4,458.3,869.1,20.8,2746.5
104.34,120.23,332.66,26.61,31000,70.8,97.2,389.2,689.8,16.1,2179.9
107.48,87.71,287.38,226.58,35000,42.8,76.6,417.2,660.4,15.5,2087.0
94.47,57.13,209.54,103.73,41000,-15.6,55.0,475.6,505.1,11.9,1596.2
115.92,121.39,105.74,62.84,29000,88.9,82.6,371.1,807.0,18.7,2550.2
958.41,70.08,36.97,169.38,35000,-47.3,51.7,507.3,4703.7,113.4,14863.6
822.14,110.64,171.64,295.83,37000,-62.2,91.5,522.2,3912.8,94.5,12364.5
114.6,132.8,127.28,270.8,37000,-106.8,79.0,566.8,495.0,12.1,1564.3
99.07,32.23,298.6,197.74,37000,-6.1,31.7,466.1,538.1,12.8,1700.4
1867.8,147.41,182.82,303.64,35000,-75.5,126.6,535.5,8601.6,209.3,27180.9
362.71,113.71,315.12,58.44,33000,-26.2,110.7,486.2,1865.0,44.8,5893.4
275.76,147.74,256.85,88.28,41000,-144.8,29.3,604.8,1110.3,27.4,3508.4
1215.79,145.93,68.82,38.4,31000,125.8,73.9,334.2,9527.9,218.3,30108.0
1635.86,2.31,147.71,95.27,41000,1.4,1.8,458.6,9121.1,214.0,28822.8
210.13,74.05,85.26,21.28,29000,32.5,66.5,427.5,1247.0,29.5,3940.6
295.36,6.26,286.46,187.52,41000,-1.0,6.2,461.0,1637.1,38.4,5173.2
832.04,116.64,34.5,172.13,29000,-86.2,78.6,546.2,3717.0,91.4,11745.8
152.88,24.98,314.43,318.46,29000,24.9,1.8,435.1,889.3,21.1,2810.2
511.29,18.11,95.88,345.77,35000,-6.2,17.0,466.2,2767.3,65.8,8744.6
203.67,43.95,290.18,354.67,41000,18.9,39.7,441.1,1187.5,27.7,3752.4
141.84,79.11,149.21,23.1,39000,-46.6,63.9,506.6,701.9,16.8,2218.0
93.36,4.92,338.15,292.64,39000,3.4,3.5,456.6,521.2,12.3,1646.9
286.5,49.51,37.51,45.18,31000,49.1,6.6,410.9,1781.8,41.8,5630.6
1676.15,85.9,38.28,23.47,39000,83.0,22.0,377.0,11625.9,266.8,36737.7
377.8,49.69,145.96,130.84,41000,48.0,13.0,412.0,2380.1,55.0,7521.2
739.5,102.08,305.6,199.41,31000,-28.5,98.0,488.5,3772.9,90.8,11922.5
493.71,117.78,347.95,38.63,29000,74.6,91.1,385.4,3294.6,76.9,10411.1
143.29,2.87,256.92,24.82,37000,-1.8,2.3,461.8,786.7,18.6,2485.9
256.84,95.91,91.12,129.28,41000,75.4,59.3,384.6,1748.8,40.1,5526.3
1926.44,106.3,74.95,218.89,33000,-85.9,62.6,545.9,8648.3,211.7,27328.6
110.16,54.87,277.62,162.12,39000,-23.6,49.5,483.6,575.4,13.7,1818.3
132.97,146.68,301.51,317.37,33000,141.1,40.1,318.9,1099.8,25.0,3475.4
2459.85,11.12,187.42,31.82,33000,-10.1,4.6,470.1,13149.8,313.9,41553.3
120.26,13.27,117.76,235.95,31000,-6.3,11.7,466.3,647.5,15.5,2046.0
92.46,71.54,225.63,294.64,31000,25.6,66.8,434.4,539.9,12.8,1706.1
513.1,82.44,298.94,28.2,33000,1.1,82.4,458.9,2820.1,67.1,8911.5
1851.78,147.88,291.53,103.4,39000,-146.4,20.9,606.4,7402.8,183.2,23392.8
156.56,77.58,132.34,231.54,33000,-12.4,76.6,472.4,832.3,19.9,2630.1
85.84,46.79,28.61,335.05,39000,27.8,37.6,432.2,510.2,11.9,1612.2
2077.51,115.3,355.69,357.64,29000,115.2,3.9,344.8,15696.5,361.6,49600.9
999.66,2.05,297.55,349.37,39000,1.3,1.6,458.7,5549.7,130.7,17537.0
357.72,51.41,68.73,239.88,37000,-50.8,7.9,510.8,1747.0,42.0,5520.5
490.44,46.29,260.48,283.16,39000,42.7,17.9,417.3,3033.6,70.5,9586.2
146.08,18.99,79.21,265.65,37000,-18.9,2.1,478.9,769.0,18.3,2430.1
411.88,22.95,17.04,163.7,31000,-19.2,12.6,479.2,2148.7,51.6,6789.9
1134.67,30.22,211.81,98.37,29000,-12.0,27.7,472.0,6011.3,144.2,18995.7
802.21,75.37,26.6,111.82,31000,6.3,75.1,453.7,4456.7,106.1,14083.3
1081.1,68.41,118.33,23.12,41000,-6.2,68.1,466.2,5914.6,139.1,18690.0
821.03,58.58,70.76,253.35,31000,-58.5,2.6,518.5,3907.1,95.0,12346.4
107.18,10.8,184.82,69.23,41000,-4.7,9.7,464.7,588.6,13.8,1860.0
238.63,24.94,170.38,14.2,41000,-22.8,10.1,482.8,1253.8,29.7,3962.0
1787.52,72.46,106.49,76.12,39000,62.5,36.6,397.5,11681.4,269.8,36913.1
84.78,135.99,69.81,147.07,41000,30.0,132.6,430.0,508.8,11.8,1607.8
342.04,132.21,201.4,140.34,41000,64.0,115.7,396.0,2253.5,51.8,7121.1
163.04,58.08,82.74,161.85,39000,11.0,57.0,449.0,927.6,21.8,2931.2
710.74,116.44,71.66,257.68,37000,-115.8,12.2,575.8,3012.8,74.1,9520.5
378.97,143.4,96.3,306.06,41000,-124.5,71.2,584.5,1589.9,38.9,5024.0
460.81,149.96,293.04,211.39,29000,21.8,148.4,438.2,2658.6,63.1,8401.3
920.12,84.02,234.8,107.26,31000,-51.2,66.6,511.2,4452.2,108.0,14069.0
188.57,16.08,348.99,144.25,33000,-14.6,6.7,474.6,997.1,23.8,3150.9
904.06,5.69,358.33,230.31,33000,-3.5,4.5,463.5,4912.6,117.0,15523.7
81.87,79.26,180.68,124.02,31000,43.6,66.2,416.4,501.6,11.8,1585.0
113.08,144.87,192.24,249.03,39000,79.3,121.2,380.7,775.8,17.8,2451.4
475.26,42.35,141.44,184.38,41000,31.0,28.8,429.0,2860.0,66.5,9037.7
131.21,0.15,99.61,122.49,37000,0.1,0.1,459.9,723.8,17.1,2287.2
1207.01,3.85,140.73,339.74,39000,-3.6,1.3,463.6,6619.3,156.2,20916.8
450.39,38.4,266.2,112.18,33000,-34.5,16.8,494.5,2270.7,54.6,7175.3
237.13,74.83,334.9,314.78,35000,70.3,25.7,389.7,1573.7,36.5,4972.9
159.16,7.85,160.86,235.76,37000,2.0,7.6,458.0,882.1,20.9,2787.6
235.32,71.4,303.81,250.28,37000,42.4,57.4,417.6,1449.3,33.8,4579.8
363.69,2.28,58.8,220.07,33000,-2.2,0.7,462.2,1982.9,47.2,6266.0
222.98,52.4,104.05,112.74,33000,51.8,7.9,408.2,1400.7,32.8,4426.1
1616.8,112.97,293.94,111.46,29000,-112.9,4.9,572.9,6824.6,169.3,21565.8
155.86,48.95,93.37,212.65,29000,-23.9,42.7,483.9,802.2,19.3,2535.1
1677.23,131.66,37.56,88.97,37000,82.1,102.9,377.9,11560.3,266.3,36530.7
226.89,134.58,269.02,274.0,41000,134.1,11.7,325.9,1857.0,41.8,5868.0
1641.87,116.49,290.11,265.89,37000,106.2,47.8,353.8,12180.9,278.5,38491.6
563.37,47.47,280.37,31.1,35000,-16.8,44.4,476.8,2971.3,70.9,9389.3
1309.96,85.49,136.02,149.31,39000,83.2,19.6,376.8,9090.2,208.6,28725.1
1679.15,135.09,214.68,221.03,35000,134.3,14.9,325.7,13605.1,309.3,42992.1
84.35,63.21,228.81,105.78,31000,-34.4,53.0,494.4,424.3,10.2,1340.8
324.81,148.89,284.34,351.47,33000,57.9,137.2,402.1,2075.1,48.5,6557.4
310.21,61.38,304.39,173.44,35000,-40.2,46.4,500.2,1547.5,37.2,4890.0
163.47,124.11,111.95,260.05,39000,-105.4,65.6,565.4,710.8,17.3,2246.0
122.49,126.39,135.46,216.08,31000,20.6,124.7,439.4,706.0,16.7,2230.9
1909.99,80.61,253.66,40.75,31000,-67.7,43.8,527.7,8904.4,217.2,28138.0
2364.49,58.66,356.71,99.53,37000,-13.0,57.2,473.0,12625.7,299.9,39897.2
1737.68,68.6,50.46,265.1,41000,-56.4,39.0,516.4,8441.4,201.9,26674.9
209.1,47.33,293.32,279.31,37000,45.9,11.5,414.1,1300.1,30.3,4108.4
308.35,48.4,54.12,3.47,39000,30.7,37.4,429.3,1846.7,43.1,5835.5
721.35,57.39,237.65,143.7,31000,-4.0,57.2,464.0,3906.0,93.3,12343.1
265.87,129.81,323.05,240.51,33000,16.9,128.7,443.1,1521.2,36.0,4806.9
1158.91,114.26,213.32,151.92,35000,54.7,100.3,405.3,7359.0,171.6,23254.3
99.56,117.4,294.47,184.54,39000,-40.0,110.4,500.0,500.3,11.9,1580.8
1858.21,82.26,37.44,255.73,37000,-64.6,51.0,524.6,8796.4,212.5,27796.6
193.3,4.93,176.02,10.1,37000,-4.8,1.2,464.8,1053.3,25.0,3328.4
653.23,89.27,129.62,210.57,41000,14.1,88.2,445.9,3760.9,87.9,11884.4
2099.61,86.98,73.77,203.67,37000,-55.8,66.7,515.8,10137.5,244.2,32034.6
605.39,82.95,42.94,217.57,41000,-82.6,7.8,542.6,2774.8,66.9,8768.4
562.12,110.3,281.53,350.48,41000,39.6,102.9,420.4,3461.6,80.2,10938.8
153.04,99.81,248.54,348.68,41000,-17.6,98.2,477.6,814.3,19.2,2573.2
168.69,15.1,156.52,332.87,33000,-15.1,1.0,475.1,890.9,21.3,2815.4
209.74,85.61,320.08,91.7,31000,-56.9,64.0,516.9,1001.9,24.3,3166.0
189.26,50.51,323.74,166.51,29000,-46.6,19.5,506.6,923.7,22.4,2918.9
636.31,2.24,64.99,79.42,39000,2.2,0.6,457.8,3540.6,83.4,11188.2
893.61,63.94,33.46,239.51,29000,-57.4,28.1,517.4,4254.4,103.6,13443.8
1496.93,22.54,15.83,87.78,39000,7.0,21.4,453.0,8430.9,198.3,26641.7
1882.81,19.42,5.11,136.09,33000,-12.7,14.7,472.7,10001.1,239.0,31603.4
405.07,93.21,32.76,339.05,41000,55.2,75.1,404.8,2603.2,60.0,8226.2
90.09,99.62,304.84,80.72,37000,-71.5,69.3,531.5,419.9,10.2,1327.0
534.29,35.87,216.69,348.21,39000,-23.8,26.9,483.8,2789.7,66.3,8815.4
80.68,86.55,257.63,36.74,33000,-65.4,56.7,525.4,378.9,9.2,1197.4
2339.18,55.84,244.59,246.85,29000,55.8,2.2,404.2,14792.9,347.2,46745.6
992.32,104.52,129.67,308.25,33000,-104.5,2.6,564.5,4281.6,105.5,13530.0
300.23,81.13,142.92,114.92,31000,71.6,38.1,388.4,1990.1,46.4,6288.6
1930.27,44.92,211.67,288.4,35000,10.3,43.7,449.7,10890.2,257.5,34413.1
1925.2,114.81,290.72,331.77,29000,86.6,75.4,373.4,13308.6,309.3,42055.0
574.89,10.04,141.49,103.9,31000,8.0,6.1,452.0,3207.4,76.3,10135.5
479.12,108.5,92.4,92.29,37000,108.5,0.2,351.5,3579.8,81.8,11312.2
87.04,142.82,47.38,213.95,33000,-138.9,33.2,598.9,349.8,8.7,1105.5
107.39,132.19,143.4,309.14,37000,-128.1,32.6,588.1,443.8,11.0,1402.4
80.02,7.66,238.64,261.73,31000,7.0,3.0,453.0,445.4,10.6,1407.5
916.64,36.07,149.83,247.68,39000,-4.9,35.7,464.9,5010.9,118.3,15834.3
2035.24,47.77,25.96,143.86,33000,-22.4,42.2,482.4,10561.8,253.2,33375.3
292.87,72.03,275.58,192.48,35000,8.6,71.5,451.4,1645.3,38.9,5199.2
248.71,72.73,154.87,180.59,29000,65.5,31.6,394.5,1616.6,37.8,5108.6
90.58,51.83,320.45,306.81,35000,50.4,12.2,409.6,568.3,13.3,1795.8
2119.46,9.5,142.14,138.56,29000,9.5,0.6,450.5,11847.2,282.3,37437.2
310.3,135.67,159.05,286.14,35000,-81.8,108.2,541.8,1409.5,34.4,4454.1
737.78,144.09,349.96,177.57,31000,-142.8,19.1,602.8,2935.3,73.4,9275.5
402.52,12.37,332.55,299.2,37000,10.3,6.8,449.7,2278.3,53.7,7199.3
300.34,6.62,61.88,212.58,39000,-5.8,3.2,465.8,1638.4,38.7,5177.3
2283.33,29.27,38.67,206.07,37000,-28.6,6.4,488.6,11744.4,280.4,37112.4
760.97,122.02,327.96,140.78,29000,-121.1,15.3,581.1,3158.0,78.6,9979.3
393.13,82.64,186.12,270.95,29000,7.4,82.3,452.6,2186.1,52.1,6908.0
118.01,88.95,151.49,142.64,39000,87.9,13.7,372.1,830.5,19.0,2624.3
156.41,149.83,74.47,73.34,41000,149.8,3.0,310.2,1351.7,30.3,4271.3
2161.97,123.38,152.92,81.91,33000,40.2,116.7,419.8,13154.7,309.0,41568.9
303.58,107.57,36.14,104.97,33000,38.8,100.3,421.2,1840.6,43.2,5816.3
107.85,101.28,70.38,115.21,37000,71.8,71.4,388.2,721.3,16.7,2279.2
1795.59,62.07,34.03,217.29,29000,-62.0,3.5,522.0,8461.7,206.4,26738.9
1918.87,59.14,290.72,298.15,29000,58.6,7.6,401.4,12232.3,286.9,38654.1
163.67,26.61,81.39,183.84,41000,-5.7,26.0,465.7,896.5,21.1,2832.9
80.44,30.46,223.04,24.42,33000,-28.9,9.7,488.9,411.0,9.9,1298.7
1290.48,114.54,73.69,50.95,39000,105.6,44.3,354.4,9589.7,218.5,30303.4
127.67,84.9,302.25,23.94,33000,12.3,84.0,447.7,721.9,17.1,2281.1
95.47,86.35,201.76,164.07,31000,68.3,52.8,391.7,626.8,14.6,1980.7
365.11,16.75,296.88,17.66,39000,2.7,16.5,457.3,2034.2,47.9,6427.9
223.29,65.36,114.21,280.45,41000,-63.5,15.6,523.5,1067.6,25.6,3373.7
2123.3,8.44,269.41,98.99,33000,-8.3,1.4,468.3,11401.2,272.0,36027.9
337.35,19.93,50.69,353.01,31000,10.7,16.8,449.3,1895.1,45.0,5988.6
953.48,42.65,170.26,299.68,37000,-27.1,32.9,487.1,4921.6,117.5,15552.1
102.91,88.13,312.66,358.89,31000,61.0,63.6,399.0,661.7,15.5,2090.8
1977.65,64.59,156.29,186.79,29000,55.7,32.8,404.3,12501.6,293.5,39505.2
188.36,110.37,308.65,128.99,39000,-110.4,0.7,570.4,810.4,19.8,2560.9
573.36,30.35,102.63,180.73,31000,6.3,29.7,453.7,3185.2,75.8,10065.1
166.71,5.27,318.01,354.94,33000,4.2,3.2,455.8,923.5,21.9,2918.3
1929.23,65.54,311.06,22.11,31000,21.3,62.0,438.7,11138.6,263.8,35198.0
398.75,140.16,86.72,100.0,41000,136.4,32.2,323.6,3289.6,73.9,10395.0
1063.82,85.92,319.91,94.08,37000,-59.9,61.6,519.9,5089.3,122.8,16082.3
1864.5,38.14,229.45,280.74,35000,23.8,29.8,436.2,10893.4,256.5,34423.0
2068.1,142.29,284.89,194.27,39000,-1.5,142.3,461.5,11401.2,268.9,36027.7
141.76,140.19,129.36,359.89,41000,-89.1,108.2,549.1,640.6,15.5,2024.4
221.67,84.44,349.41,220.96,35000,-52.5,66.1,512.5,1074.9,26.0,3396.7
1614.98,9.2,41.47,107.38,41000,3.8,8.4,456.2,9057.8,212.4,28622.8
653.14,116.16,262.2,85.67,33000,-115.9,7.0,575.9,2751.4,68.0,8694.5
91.76,12.06,86.9,47.91,31000,9.4,7.6,450.6,513.8,12.2,1623.5
603.68,102.51,171.2,47.03,35000,-57.6,84.8,517.6,2893.9,70.0,9144.6
188.81,55.95,61.69,132.78,39000,18.1,52.9,441.9,1094.2,25.6,3457.7
615.16,88.8,310.71,209.44,35000,-17.4,87.1,477.4,3240.1,77.3,10238.6
2402.06,61.72,0.47,192.75,29000,-60.3,13.1,520.3,11362.1,277.0,35904.3
180.88,138.58,334.2,66.51,35000,-5.6,138.5,465.6,980.6,23.3,3098.7
789.24,63.44,56.84,280.26,35000,-46.1,43.6,506.1,3884.0,93.6,12273.6
318.01,75.71,251.83,303.92,29000,46.5,59.7,413.5,1960.1,46.1,6193.9
180.26,121.85,144.27,185.9,35000,91.1,81.0,368.9,1272.2,29.3,4020.1
1724.29,122.59,123.71,17.6,41000,-34.0,117.8,494.0,8821.8,209.4,27877.0
201.71,19.41,305.04,204.37,37000,-3.6,19.1,463.6,1102.4,26.1,3483.5
81.08,103.0,0.16,227.42,39000,-69.9,75.7,529.9,380.6,9.2,1202.7
344.68,116.21,104.69,308.3,31000,-106.5,46.5,566.5,1477.4,36.5,4668.6
268.34,66.49,11.59,357.52,37000,64.5,16.2,395.5,1757.2,40.7,5552.7
265.78,40.83,136.41,147.77,29000,40.0,8.0,420.0,1609.5,38.0,5086.2
92.92,1.73,230.99,306.88,41000,0.4,1.7,459.6,516.8,12.1,1633.1
1446.43,34.5,114.72,153.96,41000,26.7,21.8,433.3,8606.4,200.3,27196.2
2324.96,30.99,308.27,129.55,31000,-31.0,0.7,491.0,11791.4,284.1,37260.8
1789.91,63.3,206.18,58.04,29000,-53.8,33.4,513.8,8593.0,209.0,27153.7
171.31,102.78,149.35,25.89,33000,-56.7,85.7,516.7,820.6,19.9,2593.1
228.26,74.26,31.73,25.03,29000,73.8,8.7,386.2,1519.3,35.5,4801.1
360.45,70.47,281.98,85.8,33000,-67.7,19.6,527.7,1684.4,41.0,5322.8
1240.18,130.47,323.38,261.84,41000,62.2,114.7,397.8,8128.9,187.0,25687.3
616.24,98.0,136.81,74.71,31000,45.8,86.6,414.2,3799.0,89.3,12004.7
233.2,43.43,51.29,308.15,33000,-9.9,42.3,469.9,1247.4,29.8,3941.8
1821.62,39.04,78.18,143.29,37000,16.4,35.4,443.6,10472.8,246.4,33094.2
550.48,88.68,253.44,158.21,37000,-8.1,88.3,468.1,2975.3,70.6,9401.8
133.04,139.64,85.28,300.51,31000,-114.1,80.6,574.1,561.3,13.9,1773.8
99.35,102.38,337.02,228.1,39000,-33.2,96.9,493.2,507.2,12.1,1602.8
507.37,56.79,188.04,57.3,33000,-37.1,43.0,497.1,2542.7,61.2,8034.9
178.04,10.07,51.71,36.31,29000,9.7,2.7,450.3,995.7,23.7,3146.5
456.19,82.95,141.79,93.28,35000,55.0,62.1,405.0,2898.8,67.6,9160.2
369.7,9.76,41.54,131.24,39000,0.1,9.8,459.9,2046.2,48.2,6466.0
2299.94,17.28,329.6,343.67,41000,16.8,4.2,443.2,13334.5,311.3,42137.1
1395.88,14.55,214.79,29.53,35000,-14.5,1.3,474.5,7403.4,176.5,23394.8
2004.09,142.06,233.97,172.01,35000,66.8,125.4,393.2,13168.3,305.8,41611.8
2251.46,50.3,54.45,336.66,35000,10.6,49.2,449.4,12713.1,300.6,40173.3
2298.14,68.16,61.95,324.89,41000,-8.4,67.6,468.4,12505.9,294.4,39518.7
816.79,111.85,308.18,210.36,31000,-15.2,110.8,475.2,4302.2,103.1,13594.8
661.66,117.46,73.51,266.86,37000,-114.3,27.1,574.3,2813.6,69.1,8891.0
245.25,99.17,336.16,114.54,39000,-74.1,65.9,534.1,1140.6,27.5,3604.3
211.2,124.34,275.33,139.07,35000,-89.8,86.0,549.8,942.8,23.0,2979.3
483.76,87.28,295.81,352.82,35000,47.5,73.2,412.5,3011.5,70.4,9516.4
2304.98,65.12,21.05,159.16,33000,-48.5,43.5,508.5,11249.6,272.0,35548.8
660.33,67.88,319.14,118.11,29000,-63.4,24.4,523.4,3102.0,75.7,9802.4
539.28,100.84,36.38,15.76,41000,94.4,35.5,365.6,3885.7,88.5,12278.9
107.72,110.98,277.48,282.56,29000,110.5,9.8,349.5,801.8,18.5,2533.7
214.08,60.51,354.34,324.48,33000,52.5,30.1,407.5,1347.2,31.5,4257.3
1764.57,80.58,51.19,60.77,31000,79.5,13.4,380.5,11966.7,278.2,37814.7
948.38,125.58,35.2,180.21,29000,-102.9,72.0,562.9,4088.0,101.1,12918.1
481.44,54.05,331.3,204.92,33000,-32.1,43.5,492.1,2441.4,58.7,7714.7
184.7,36.09,297.64,148.17,37000,-31.1,18.3,491.1,944.3,22.6,2984.1
877.56,117.2,11.98,351.06,29000,109.5,41.8,350.5,6509.6,150.2,20570.5
158.85,54.31,238.16,349.92,31000,-20.1,50.4,480.1,826.8,19.9,2612.6
147.55,116.09,253.65,116.13,35000,-85.6,78.4,545.6,664.7,16.2,2100.5
393.79,66.65,205.48,356.7,29000,-58.4,32.1,518.4,1870.6,45.6,5911.2
1972.96,26.72,254.87,8.68,41000,-10.8,24.4,470.8,10673.1,251.4,33727.1
122.35,132.92,218.61,223.11,35000,132.5,10.4,327.5,985.5,22.4,3114.2
214.41,55.01,79.66,136.56,35000,30.0,46.1,430.0,1273.3,29.9,4023.5
629.73,4.02,328.42,115.66,35000,-3.4,2.2,463.4,3432.5,81.5,10846.8
144.01,81.35,174.43,51.4,33000,-44.3,68.2,504.3,709.6,17.1,2242.3
377.33,29.26,75.0,314.42,29000,-14.9,25.2,474.9,1985.1,47.7,6272.8
2212.54,96.26,110.9,257.11,41000,-80.0,53.5,540.0,10198.6,245.8,32227.6
1892.92,143.39,234.2,339.31,39000,-37.4,138.4,497.4,9570.6,228.4,30243.1
1138.14,143.12,130.57,83.55,41000,97.6,104.7,362.4,8281.4,188.4,26169.4
749.78,94.99,171.99,70.5,41000,-18.9,93.1,478.9,3976.6,93.9,12566.0
171.95,61.78,203.42,254.68,29000,38.7,48.2,421.3,1037.5,24.5,3278.4
83.97,118.16,334.8,312.47,37000,109.3,44.9,350.7,629.0,14.4,1987.6
1736.72,69.4,57.75,319.9,35000,-9.5,68.8,469.5,9324.7,222.0,29466.2
206.43,15.58,227.8,328.7,31000,-2.9,15.3,462.9,1120.6,26.8,3541.1
617.24,11.58,32.68,122.82,31000,-0.0,11.6,460.0,3375.2,80.5,10665.5
581.77,43.16,172.42,28.98,35000,-34.7,25.7,494.7,2940.2,70.6,9291.0
187.46,61.83,95.18,147.92,31000,37.4,49.2,422.6,1129.6,26.6,3569.5
821.64,145.15,296.94,42.43,39000,-38.8,139.9,498.8,4140.6,98.8,13084.1
129.79,49.22,179.39,56.61,29000,-26.6,41.4,486.6,663.7,16.0,2097.4
300.72,51.31,210.57,182.49,39000,45.3,24.2,414.7,1873.1,43.5,5918.9
749.92,123.62,69.97,89.21,41000,116.7,40.7,343.3,5795.7,131.1,18314.3
88.97,71.31,186.5,312.44,39000,-41.9,57.7,501.9,445.2,10.6,1406.7
250.05,83.93,82.44,118.42,37000,67.9,49.3,392.1,1653.5,38.3,5225.1
403.43,147.14,100.25,119.36,29000,139.0,48.2,321.0,3298.6,75.4,10423.5
101.84,38.33,29.88,9.29,35000,35.9,13.5,424.1,614.3,14.4,1941.0
982.13,46.36,92.17,345.45,41000,-13.3,44.4,473.3,5280.0,124.5,16684.8
264.84,49.97,123.02,184.84,31000,23.6,44.0,436.4,1538.4,36.4,4861.3
2302.57,128.32,1.41,101.21,39000,-21.8,126.5,481.8,12078.5,286.7,38168.1
1786.35,141.44,312.38,318.64,37000,140.6,15.4,319.4,14836.8,335.6,46884.3
845.48,81.86,326.81,154.27,33000,-81.2,10.6,541.2,3835.2,93.7,12119.2
82.26,63.27,129.47,62.79,35000,25.0,58.1,435.0,482.1,11.3,1523.6
173.53,90.21,342.61,176.39,39000,-87.6,21.5,547.6,783.6,19.0,2476.2
142.6,28.11,44.55,74.57,37000,24.3,14.1,435.7,836.9,19.6,2644.6
261.37,121.94,312.06,262.8,41000,79.6,92.4,380.4,1801.6,41.2,5693.0
206.66,6.25,84.14,200.22,35000,-2.7,5.6,462.7,1128.2,26.8,3565.2
1373.62,54.49,172.06,175.21,31000,54.4,3.0,405.6,8670.5,203.2,27398.6
311.87,71.6,295.5,239.08,37000,39.6,59.7,420.4,1906.1,44.5,6023.1
1777.48,24.64,320.76,214.58,37000,-6.9,23.7,466.9,9635.8,228.4,30449.0
716.06,15.8,159.72,335.93,29000,-15.8,1.0,475.8,3759.1,90.3,11878.8
101.2,123.57,178.38,143.53,39000,101.4,70.6,358.6,742.2,16.9,2345.2
493.08,111.8,106.0,173.54,35000,42.7,103.3,417.3,3029.4,70.9,9572.8
1304.25,50.66,82.35,189.0,35000,-14.5,48.5,474.5,6916.9,164.9,21857.5
1455.31,48.12,245.89,108.39,35000,-35.5,32.5,495.5,7340.9,176.2,23197.4
2011.81,57.12,174.12,229.13,39000,32.8,46.8,427.2,12115.0,282.5,38283.3
1321.62,87.96,178.9,339.93,41000,-83.2,28.6,543.2,6049.8,146.0,19117.4
899.38,95.48,10.07,65.53,41000,54.1,78.6,405.9,5763.7,133.0,18213.3
89.68,52.17,137.13,241.74,41000,-13.2,50.5,473.2,482.3,11.4,1524.2
936.37,122.68,304.79,75.18,41000,-79.5,93.4,539.5,4320.9,104.1,13654.0
307.01,76.34,321.8,97.43,39000,-54.6,53.4,514.6,1491.8,35.8,4714.2
195.85,32.36,200.03,27.92,35000,-32.1,4.4,492.1,995.9,23.9,3147.0
126.97,51.78,73.38,217.54,35000,-42.0,30.3,502.0,630.8,15.2,1993.3
627.04,58.09,236.31,70.47,39000,-56.3,14.2,516.3,3034.7,72.9,9589.7
277.81,107.11,16.3,1.0,31000,103.3,28.3,356.7,2025.2,46.7,6399.7
700.96,145.65,183.85,264.06,39000,24.8,143.5,435.2,4133.1,96.6,13060.6
413.77,124.79,113.88,227.58,33000,-50.2,114.3,510.2,2011.6,48.7,6356.7
113.56,37.35,271.41,198.19,33000,10.8,35.8,449.2,639.6,15.2,2021.3
578.49,24.96,253.8,21.97,41000,-15.4,19.6,475.4,3094.2,73.0,9777.6
239.84,103.7,64.51,9.99,31000,60.2,84.4,399.8,1538.7,36.0,4862.2
317.51,125.72,223.25,251.7,41000,110.5,59.9,349.5,2405.7,54.5,7602.1
901.52,120.04,92.61,193.68,37000,-23.1,117.8,483.1,4698.4,112.0,14847.0
82.08,53.34,88.35,191.83,33000,-12.4,51.9,472.4,436.3,10.4,1378.8
1740.39,6.7,352.64,236.17,39000,-3.0,6.0,463.0,9559.9,225.5,30209.4
137.33,76.23,348.67,348.46,39000,76.2,0.3,383.8,933.6,21.5,2950.3
1030.1,105.17,110.89,23.76,33000,5.3,105.0,454.7,5721.9,135.9,18081.2
